,nLabor,nLib,nThird,Winner
1063,0,145,6,Coalition
1064,0,145,6,Coalition
1065,0,145,6,Coalition
1066,0,145,6,Coalition
1067,0,145,6,Coalition
1068,0,145,6,Coalition
1069,0,145,6,Coalition
1070,0,145,6,Coalition
1071,0,145,6,Coalition
1072,0,145,6,Coalition
1073,0,145,6,Coalition
1074,0,145,6,Coalition
1075,0,145,6,Coalition
1076,0,145,6,Coalition
1077,0,145,6,Coalition
1078,0,145,6,Coalition
1079,0,145,6,Coalition
1080,0,145,6,Coalition
1081,0,145,6,Coalition
1082,0,145,6,Coalition
1083,0,145,6,Coalition
1084,0,145,6,Coalition
1085,0,145,6,Coalition
1086,0,145,6,Coalition
1087,0,145,6,Coalition
1088,0,145,6,Coalition
1089,0,145,6,Coalition
1090,0,145,6,Coalition
1091,0,145,6,Coalition
1092,0,145,6,Coalition
1093,0,145,6,Coalition
1094,0,145,6,Coalition
1095,0,145,6,Coalition
1096,0,145,6,Coalition
1097,0,145,6,Coalition
1098,0,145,6,Coalition
1099,0,145,6,Coalition
1100,0,145,6,Coalition
1101,0,145,6,Coalition
1102,0,145,6,Coalition
1103,0,145,6,Coalition
1104,0,145,6,Coalition
1105,0,145,6,Coalition
1106,0,145,6,Coalition
1107,0,145,6,Coalition
1108,0,145,6,Coalition
1109,0,145,6,Coalition
1110,0,145,6,Coalition
1111,0,145,6,Coalition
1112,0,145,6,Coalition
1113,0,145,6,Coalition
1114,0,145,6,Coalition
1115,0,145,6,Coalition
1116,0,145,6,Coalition
1117,0,145,6,Coalition
1118,0,145,6,Coalition
1119,0,145,6,Coalition
1120,0,145,6,Coalition
1121,0,145,6,Coalition
1122,0,145,6,Coalition
1123,0,145,6,Coalition
1124,0,145,6,Coalition
1125,0,145,6,Coalition
1126,0,145,6,Coalition
1127,0,145,6,Coalition
1128,0,145,6,Coalition
1129,0,145,6,Coalition
1130,0,145,6,Coalition
1131,0,145,6,Coalition
1132,0,145,6,Coalition
1133,0,145,6,Coalition
1134,0,145,6,Coalition
1135,0,145,6,Coalition
1136,0,145,6,Coalition
1137,0,145,6,Coalition
1138,0,145,6,Coalition
1139,0,145,6,Coalition
1140,0,145,6,Coalition
1141,0,145,6,Coalition
1142,0,145,6,Coalition
1143,0,145,6,Coalition
1144,0,145,6,Coalition
1145,0,145,6,Coalition
1146,0,145,6,Coalition
1147,0,145,6,Coalition
1148,0,145,6,Coalition
1149,0,145,6,Coalition
1150,0,145,6,Coalition
1151,0,145,6,Coalition
1152,0,145,6,Coalition
1153,0,145,6,Coalition
1154,0,145,6,Coalition
1155,0,145,6,Coalition
1156,0,145,6,Coalition
1157,0,145,6,Coalition
1158,0,145,6,Coalition
1159,0,145,6,Coalition
1160,0,145,6,Coalition
1161,0,145,6,Coalition
1162,0,145,6,Coalition
1163,0,145,6,Coalition
1164,0,145,6,Coalition
1165,0,145,6,Coalition
1166,0,145,6,Coalition
1167,0,145,6,Coalition
1168,0,145,6,Coalition
1169,0,145,6,Coalition
1170,0,145,6,Coalition
1171,0,145,6,Coalition
1172,0,145,6,Coalition
1173,0,145,6,Coalition
1174,0,145,6,Coalition
1175,0,145,6,Coalition
1176,0,145,6,Coalition
1177,0,145,6,Coalition
1178,0,145,6,Coalition
1179,0,145,6,Coalition
1180,0,145,6,Coalition
1181,0,145,6,Coalition
1182,0,145,6,Coalition
1183,0,145,6,Coalition
1184,0,145,6,Coalition
1185,0,145,6,Coalition
1186,0,145,6,Coalition
1187,0,145,6,Coalition
1188,0,145,6,Coalition
1189,0,145,6,Coalition
1190,0,145,6,Coalition
1191,0,145,6,Coalition
1192,0,145,6,Coalition
1193,0,145,6,Coalition
1194,0,145,6,Coalition
1195,0,145,6,Coalition
1196,0,145,6,Coalition
1197,0,145,6,Coalition
1198,0,145,6,Coalition
1199,0,145,6,Coalition
1200,0,145,6,Coalition
1201,0,145,6,Coalition
1202,0,145,6,Coalition
1203,0,145,6,Coalition
1204,0,145,6,Coalition
1205,0,145,6,Coalition
1206,0,145,6,Coalition
1207,0,145,6,Coalition
1208,0,145,6,Coalition
1209,0,145,6,Coalition
1210,0,145,6,Coalition
1211,0,145,6,Coalition
1212,0,145,6,Coalition
1213,0,145,6,Coalition
1214,0,145,6,Coalition
1215,0,145,6,Coalition
1216,0,145,6,Coalition
1217,0,145,6,Coalition
1218,0,145,6,Coalition
1219,0,145,6,Coalition
1220,0,145,6,Coalition
1221,0,145,6,Coalition
1222,0,145,6,Coalition
1223,0,145,6,Coalition
1224,0,145,6,Coalition
1225,0,145,6,Coalition
1226,0,145,6,Coalition
1227,0,145,6,Coalition
1228,0,145,6,Coalition
1229,0,145,6,Coalition
1230,0,145,6,Coalition
1231,0,145,6,Coalition
1232,0,145,6,Coalition
1233,0,145,6,Coalition
1234,0,145,6,Coalition
1235,0,145,6,Coalition
1236,0,145,6,Coalition
1237,0,145,6,Coalition
1238,0,145,6,Coalition
1239,0,145,6,Coalition
1240,0,145,6,Coalition
1241,0,145,6,Coalition
1242,0,145,6,Coalition
1243,0,145,6,Coalition
1244,0,145,6,Coalition
1245,0,145,6,Coalition
1246,0,145,6,Coalition
1247,0,145,6,Coalition
1248,0,145,6,Coalition
1249,0,145,6,Coalition
1250,0,145,6,Coalition
1251,0,145,6,Coalition
1252,0,145,6,Coalition
1253,0,145,6,Coalition
1254,0,145,6,Coalition
1255,0,145,6,Coalition
1256,0,145,6,Coalition
1257,0,145,6,Coalition
1258,0,145,6,Coalition
1259,0,145,6,Coalition
1260,0,145,6,Coalition
1261,0,145,6,Coalition
1262,0,145,6,Coalition
1263,0,145,6,Coalition
1264,0,145,6,Coalition
1265,0,145,6,Coalition
1266,0,145,6,Coalition
1267,0,145,6,Coalition
1268,0,145,6,Coalition
1269,0,145,6,Coalition
1270,0,145,6,Coalition
1271,0,145,6,Coalition
1272,0,145,6,Coalition
1273,0,145,6,Coalition
1274,0,145,6,Coalition
1275,0,145,6,Coalition
1276,0,145,6,Coalition
1277,0,145,6,Coalition
1278,0,145,6,Coalition
1279,0,145,6,Coalition
1280,0,145,6,Coalition
1281,0,145,6,Coalition
1282,0,145,6,Coalition
1283,0,145,6,Coalition
1284,0,145,6,Coalition
1285,0,145,6,Coalition
1286,0,145,6,Coalition
1287,0,145,6,Coalition
1288,0,145,6,Coalition
1289,0,145,6,Coalition
1290,0,145,6,Coalition
1291,0,145,6,Coalition
1292,0,145,6,Coalition
1293,0,145,6,Coalition
1294,0,145,6,Coalition
1295,0,145,6,Coalition
1296,0,145,6,Coalition
1297,0,145,6,Coalition
1298,0,145,6,Coalition
1299,0,145,6,Coalition
1300,0,145,6,Coalition
1301,0,145,6,Coalition
1302,0,145,6,Coalition
1303,0,145,6,Coalition
1304,0,145,6,Coalition
1305,0,145,6,Coalition
1306,0,145,6,Coalition
1307,0,145,6,Coalition
1308,0,145,6,Coalition
1309,0,145,6,Coalition
1310,0,145,6,Coalition
1311,0,145,6,Coalition
1312,0,145,6,Coalition
1313,0,145,6,Coalition
1314,0,145,6,Coalition
1315,0,145,6,Coalition
1316,0,145,6,Coalition
1317,0,145,6,Coalition
1318,0,145,6,Coalition
1319,0,145,6,Coalition
1320,0,145,6,Coalition
1321,0,145,6,Coalition
1322,0,145,6,Coalition
1323,0,145,6,Coalition
1324,0,145,6,Coalition
1325,1,144,6,Coalition
1326,1,144,6,Coalition
1327,1,144,6,Coalition
1328,1,144,6,Coalition
1329,1,144,6,Coalition
1330,1,144,6,Coalition
1331,1,144,6,Coalition
1332,1,144,6,Coalition
1333,1,144,6,Coalition
1334,1,144,6,Coalition
1335,1,144,6,Coalition
1336,1,144,6,Coalition
1337,1,144,6,Coalition
1338,1,144,6,Coalition
1339,1,144,6,Coalition
1340,1,144,6,Coalition
1341,1,144,6,Coalition
1342,1,144,6,Coalition
1343,1,144,6,Coalition
1344,1,144,6,Coalition
1345,1,144,6,Coalition
1346,1,144,6,Coalition
1347,1,144,6,Coalition
1348,1,144,6,Coalition
1349,1,144,6,Coalition
1350,1,144,6,Coalition
1351,1,144,6,Coalition
1352,1,144,6,Coalition
1353,1,144,6,Coalition
1354,1,144,6,Coalition
1355,1,144,6,Coalition
1356,1,144,6,Coalition
1357,1,144,6,Coalition
1358,1,144,6,Coalition
1359,1,144,6,Coalition
1360,1,144,6,Coalition
1361,1,144,6,Coalition
1362,1,144,6,Coalition
1363,1,144,6,Coalition
1364,1,144,6,Coalition
1365,1,144,6,Coalition
1366,1,144,6,Coalition
1367,1,144,6,Coalition
1368,1,144,6,Coalition
1369,1,144,6,Coalition
1370,1,144,6,Coalition
1371,1,144,6,Coalition
1372,2,143,6,Coalition
1373,2,143,6,Coalition
1374,2,143,6,Coalition
1375,2,143,6,Coalition
1376,2,143,6,Coalition
1377,2,143,6,Coalition
1378,2,143,6,Coalition
1379,2,143,6,Coalition
1380,2,143,6,Coalition
1381,2,143,6,Coalition
1382,2,143,6,Coalition
1383,2,143,6,Coalition
1384,2,143,6,Coalition
1385,3,142,6,Coalition
1386,3,142,6,Coalition
1387,3,142,6,Coalition
1388,3,142,6,Coalition
1389,3,142,6,Coalition
1390,3,142,6,Coalition
1391,3,142,6,Coalition
1392,4,141,6,Coalition
1393,4,141,6,Coalition
1394,4,141,6,Coalition
1395,4,141,6,Coalition
1396,4,141,6,Coalition
1397,6,139,6,Coalition
1398,6,139,6,Coalition
1399,6,139,6,Coalition
1400,6,139,6,Coalition
1401,6,139,6,Coalition
1402,6,139,6,Coalition
1403,6,139,6,Coalition
1404,6,139,6,Coalition
1405,6,139,6,Coalition
1406,6,139,6,Coalition
1407,6,139,6,Coalition
1408,6,139,6,Coalition
1409,6,139,6,Coalition
1410,6,139,6,Coalition
1411,6,139,6,Coalition
1412,6,139,6,Coalition
1413,6,139,6,Coalition
1414,7,138,6,Coalition
1415,7,138,6,Coalition
1416,7,138,6,Coalition
1417,7,138,6,Coalition
1418,7,138,6,Coalition
1419,7,138,6,Coalition
1420,7,138,6,Coalition
1421,7,138,6,Coalition
1422,7,138,6,Coalition
1423,7,138,6,Coalition
1424,7,138,6,Coalition
1425,7,138,6,Coalition
1426,7,138,6,Coalition
1427,7,138,6,Coalition
1428,7,138,6,Coalition
1429,7,138,6,Coalition
1430,7,138,6,Coalition
1431,7,138,6,Coalition
1432,7,138,6,Coalition
1433,7,138,6,Coalition
1434,7,138,6,Coalition
1435,7,138,6,Coalition
1436,7,138,6,Coalition
1437,7,138,6,Coalition
1438,8,137,6,Coalition
1439,8,137,6,Coalition
1440,8,137,6,Coalition
1441,8,137,6,Coalition
1442,8,137,6,Coalition
1443,8,137,6,Coalition
1444,9,136,6,Coalition
1445,9,136,6,Coalition
1446,9,136,6,Coalition
1447,9,136,6,Coalition
1448,9,136,6,Coalition
1449,9,136,6,Coalition
1450,10,135,6,Coalition
1451,10,135,6,Coalition
1452,10,135,6,Coalition
1453,10,135,6,Coalition
1454,10,135,6,Coalition
1455,10,135,6,Coalition
1456,10,135,6,Coalition
1457,10,135,6,Coalition
1458,10,135,6,Coalition
1459,10,135,6,Coalition
1460,10,135,6,Coalition
1461,10,135,6,Coalition
1462,10,135,6,Coalition
1463,10,135,6,Coalition
1464,10,135,6,Coalition
1465,10,135,6,Coalition
1466,10,135,6,Coalition
1467,10,135,6,Coalition
1468,10,135,6,Coalition
1469,10,135,6,Coalition
1470,10,135,6,Coalition
1471,10,135,6,Coalition
1472,10,135,6,Coalition
1473,10,135,6,Coalition
1474,10,135,6,Coalition
1475,11,134,6,Coalition
1476,11,134,6,Coalition
1477,11,134,6,Coalition
1478,11,134,6,Coalition
1479,11,134,6,Coalition
1480,11,134,6,Coalition
1481,11,134,6,Coalition
1482,11,134,6,Coalition
1483,11,134,6,Coalition
1484,11,134,6,Coalition
1485,12,133,6,Coalition
1486,12,133,6,Coalition
1487,12,133,6,Coalition
1488,12,133,6,Coalition
1489,12,133,6,Coalition
1490,12,133,6,Coalition
1491,13,132,6,Coalition
1492,13,132,6,Coalition
1493,13,132,6,Coalition
1494,13,132,6,Coalition
1495,13,132,6,Coalition
1496,13,132,6,Coalition
1497,13,132,6,Coalition
1498,13,132,6,Coalition
1499,13,132,6,Coalition
1500,14,131,6,Coalition
1501,14,131,6,Coalition
1502,14,131,6,Coalition
1503,14,131,6,Coalition
1504,14,131,6,Coalition
1505,14,131,6,Coalition
1506,14,131,6,Coalition
1507,14,131,6,Coalition
1508,14,131,6,Coalition
1509,14,131,6,Coalition
1510,14,131,6,Coalition
1511,14,131,6,Coalition
1512,14,131,6,Coalition
1513,14,131,6,Coalition
1514,15,130,6,Coalition
1515,15,130,6,Coalition
1516,15,130,6,Coalition
1517,15,130,6,Coalition
1518,15,130,6,Coalition
1519,15,130,6,Coalition
1520,15,130,6,Coalition
1521,15,130,6,Coalition
1522,15,130,6,Coalition
1523,15,130,6,Coalition
1524,15,130,6,Coalition
1525,15,130,6,Coalition
1526,15,130,6,Coalition
1527,15,130,6,Coalition
1528,15,130,6,Coalition
1529,15,130,6,Coalition
1530,15,130,6,Coalition
1531,15,130,6,Coalition
1532,15,130,6,Coalition
1533,15,130,6,Coalition
1534,15,130,6,Coalition
1535,15,130,6,Coalition
1536,15,130,6,Coalition
1537,15,130,6,Coalition
1538,15,130,6,Coalition
1539,15,130,6,Coalition
1540,15,130,6,Coalition
1541,15,130,6,Coalition
1542,15,130,6,Coalition
1543,15,130,6,Coalition
1544,15,130,6,Coalition
1545,16,129,6,Coalition
1546,16,129,6,Coalition
1547,16,129,6,Coalition
1548,16,129,6,Coalition
1549,16,129,6,Coalition
1550,17,128,6,Coalition
1551,17,128,6,Coalition
1552,17,128,6,Coalition
1553,17,128,6,Coalition
1554,17,128,6,Coalition
1555,17,128,6,Coalition
1556,17,128,6,Coalition
1557,17,128,6,Coalition
1558,17,128,6,Coalition
1559,18,127,6,Coalition
1560,18,127,6,Coalition
1561,18,127,6,Coalition
1562,18,127,6,Coalition
1563,18,127,6,Coalition
1564,18,127,6,Coalition
1565,18,127,6,Coalition
1566,18,127,6,Coalition
1567,18,127,6,Coalition
1568,18,127,6,Coalition
1569,18,127,6,Coalition
1570,18,127,6,Coalition
1571,18,127,6,Coalition
1572,18,127,6,Coalition
1573,18,127,6,Coalition
1574,18,127,6,Coalition
1575,18,127,6,Coalition
1576,18,127,6,Coalition
1577,18,127,6,Coalition
1578,19,126,6,Coalition
1579,19,126,6,Coalition
1580,18,127,6,Coalition
1581,19,126,6,Coalition
1582,19,126,6,Coalition
1583,19,126,6,Coalition
1584,19,126,6,Coalition
1585,20,125,6,Coalition
1586,20,125,6,Coalition
1587,20,125,6,Coalition
1588,20,125,6,Coalition
1589,20,125,6,Coalition
1590,20,125,6,Coalition
1591,21,124,6,Coalition
1592,22,123,6,Coalition
1593,23,122,6,Coalition
1594,24,121,6,Coalition
1595,24,121,6,Coalition
1596,24,121,6,Coalition
1597,24,121,6,Coalition
1598,24,121,6,Coalition
1599,24,121,6,Coalition
1600,24,121,6,Coalition
1601,24,121,6,Coalition
1602,24,121,6,Coalition
1603,25,120,6,Coalition
1604,25,120,6,Coalition
1605,25,120,6,Coalition
1606,25,120,6,Coalition
1607,25,120,6,Coalition
1608,25,120,6,Coalition
1609,25,120,6,Coalition
1610,25,120,6,Coalition
1611,25,120,6,Coalition
1612,25,120,6,Coalition
1613,25,120,6,Coalition
1614,25,120,6,Coalition
1615,25,120,6,Coalition
1616,26,119,6,Coalition
1617,26,119,6,Coalition
1618,26,119,6,Coalition
1619,26,119,6,Coalition
1620,26,119,6,Coalition
1621,26,119,6,Coalition
1622,26,119,6,Coalition
1623,26,119,6,Coalition
1624,26,119,6,Coalition
1625,26,119,6,Coalition
1626,26,119,6,Coalition
1627,26,119,6,Coalition
1628,26,119,6,Coalition
1629,26,119,6,Coalition
1630,26,119,6,Coalition
1631,26,119,6,Coalition
1632,26,119,6,Coalition
1633,26,119,6,Coalition
1634,27,118,6,Coalition
1635,27,118,6,Coalition
1636,27,118,6,Coalition
1637,27,118,6,Coalition
1638,27,118,6,Coalition
1639,27,118,6,Coalition
1640,27,118,6,Coalition
1641,27,118,6,Coalition
1642,27,118,6,Coalition
1643,27,118,6,Coalition
1644,27,118,6,Coalition
1645,27,118,6,Coalition
1646,28,117,6,Coalition
1647,28,117,6,Coalition
1648,28,117,6,Coalition
1649,28,117,6,Coalition
1650,28,117,6,Coalition
1651,28,117,6,Coalition
1652,28,117,6,Coalition
1653,28,117,6,Coalition
1654,28,117,6,Coalition
1655,28,117,6,Coalition
1656,28,117,6,Coalition
1657,30,115,6,Coalition
1658,30,115,6,Coalition
1659,30,115,6,Coalition
1660,30,115,6,Coalition
1661,31,114,6,Coalition
1662,31,114,6,Coalition
1663,31,114,6,Coalition
1664,31,114,6,Coalition
1665,31,114,6,Coalition
1666,31,114,6,Coalition
1667,31,114,6,Coalition
1668,31,114,6,Coalition
1669,31,114,6,Coalition
1670,31,114,6,Coalition
1671,31,114,6,Coalition
1672,32,113,6,Coalition
1673,32,113,6,Coalition
1674,32,113,6,Coalition
1675,32,113,6,Coalition
1676,32,113,6,Coalition
1677,32,113,6,Coalition
1678,32,113,6,Coalition
1679,32,113,6,Coalition
1680,33,112,6,Coalition
1681,33,112,6,Coalition
1682,33,112,6,Coalition
1683,33,112,6,Coalition
1684,33,112,6,Coalition
1685,33,112,6,Coalition
1686,33,112,6,Coalition
1687,33,112,6,Coalition
1688,34,111,6,Coalition
1689,34,111,6,Coalition
1690,34,111,6,Coalition
1691,34,111,6,Coalition
1692,34,111,6,Coalition
1693,34,111,6,Coalition
1694,34,111,6,Coalition
1695,34,111,6,Coalition
1696,34,111,6,Coalition
1697,34,111,6,Coalition
1698,35,110,6,Coalition
1699,35,110,6,Coalition
1700,36,109,6,Coalition
1701,36,109,6,Coalition
1702,36,109,6,Coalition
1703,36,109,6,Coalition
1704,36,109,6,Coalition
1705,36,109,6,Coalition
1706,36,109,6,Coalition
1707,36,109,6,Coalition
1708,36,109,6,Coalition
1709,37,108,6,Coalition
1710,38,107,6,Coalition
1711,38,107,6,Coalition
1712,38,107,6,Coalition
1713,38,107,6,Coalition
1714,38,107,6,Coalition
1715,38,107,6,Coalition
1716,38,107,6,Coalition
1717,39,106,6,Coalition
1718,39,106,6,Coalition
1719,39,106,6,Coalition
1720,39,106,6,Coalition
1721,40,105,6,Coalition
1722,40,105,6,Coalition
1723,40,105,6,Coalition
1724,40,105,6,Coalition
1725,40,105,6,Coalition
1726,40,105,6,Coalition
1727,40,105,6,Coalition
1728,40,105,6,Coalition
1729,40,105,6,Coalition
1730,40,105,6,Coalition
1731,41,104,6,Coalition
1732,41,104,6,Coalition
1733,41,104,6,Coalition
1734,41,104,6,Coalition
1735,41,104,6,Coalition
1736,41,104,6,Coalition
1737,41,104,6,Coalition
1738,41,104,6,Coalition
1739,41,104,6,Coalition
1740,41,104,6,Coalition
1741,42,103,6,Coalition
1742,42,103,6,Coalition
1743,42,103,6,Coalition
1744,42,103,6,Coalition
1745,43,102,6,Coalition
1746,43,102,6,Coalition
1747,44,101,6,Coalition
1748,44,101,6,Coalition
1749,44,101,6,Coalition
1750,45,100,6,Coalition
1751,45,100,6,Coalition
1752,45,100,6,Coalition
1753,45,100,6,Coalition
1754,45,100,6,Coalition
1755,45,100,6,Coalition
1756,45,100,6,Coalition
1757,45,100,6,Coalition
1758,45,100,6,Coalition
1759,45,100,6,Coalition
1760,46,99,6,Coalition
1761,46,99,6,Coalition
1762,46,99,6,Coalition
1763,46,99,6,Coalition
1764,46,99,6,Coalition
1765,46,99,6,Coalition
1766,46,99,6,Coalition
1767,47,98,6,Coalition
1768,47,98,6,Coalition
1769,47,98,6,Coalition
1770,47,98,6,Coalition
1771,47,98,6,Coalition
1772,47,98,6,Coalition
1773,47,98,6,Coalition
1774,47,98,6,Coalition
1775,47,98,6,Coalition
1776,47,98,6,Coalition
1777,47,98,6,Coalition
1778,47,98,6,Coalition
1779,47,98,6,Coalition
1780,47,98,6,Coalition
1781,47,98,6,Coalition
1782,47,98,6,Coalition
1783,47,98,6,Coalition
1784,47,98,6,Coalition
1785,48,97,6,Coalition
1786,49,96,6,Coalition
1787,49,96,6,Coalition
1788,49,96,6,Coalition
1789,49,96,6,Coalition
1790,49,96,6,Coalition
1791,50,95,6,Coalition
1792,50,95,6,Coalition
1793,51,94,6,Coalition
1794,51,94,6,Coalition
1795,51,94,6,Coalition
1796,51,94,6,Coalition
1797,52,93,6,Coalition
1798,52,93,6,Coalition
1799,52,93,6,Coalition
1800,52,93,6,Coalition
1801,53,92,6,Coalition
1802,53,92,6,Coalition
1803,53,92,6,Coalition
1804,53,92,6,Coalition
1805,54,91,6,Coalition
1806,55,90,6,Coalition
1807,55,90,6,Coalition
1808,55,90,6,Coalition
1809,55,90,6,Coalition
1810,55,90,6,Coalition
1811,55,90,6,Coalition
1812,55,90,6,Coalition
1813,55,90,6,Coalition
1814,55,90,6,Coalition
1815,55,90,6,Coalition
1816,55,90,6,Coalition
1817,55,90,6,Coalition
1818,55,90,6,Coalition
1819,55,90,6,Coalition
1820,55,90,6,Coalition
1821,55,90,6,Coalition
1822,55,90,6,Coalition
1823,55,90,6,Coalition
1824,55,90,6,Coalition
1825,55,90,6,Coalition
1826,55,90,6,Coalition
1827,55,90,6,Coalition
1828,55,90,6,Coalition
1829,56,89,6,Coalition
1830,57,88,6,Coalition
1831,57,88,6,Coalition
1832,57,88,6,Coalition
1833,57,88,6,Coalition
1834,57,88,6,Coalition
1835,58,87,6,Coalition
1836,59,86,6,Coalition
1837,59,86,6,Coalition
1838,59,86,6,Coalition
1839,59,86,6,Coalition
1840,59,86,6,Coalition
1841,59,86,6,Coalition
1842,59,86,6,Coalition
1843,59,86,6,Coalition
1844,59,86,6,Coalition
1845,59,86,6,Coalition
1846,59,86,6,Coalition
1847,60,85,6,Coalition
1848,60,85,6,Coalition
1849,60,85,6,Coalition
1850,60,85,6,Coalition
1851,60,85,6,Coalition
1852,60,85,6,Coalition
1853,60,85,6,Coalition
1854,60,85,6,Coalition
1855,60,85,6,Coalition
1856,60,85,6,Coalition
1857,60,85,6,Coalition
1858,60,85,6,Coalition
1859,61,84,6,Coalition
1860,61,84,6,Coalition
1861,61,84,6,Coalition
1862,61,84,6,Coalition
1863,62,83,6,Coalition
1864,62,83,6,Coalition
1865,62,83,6,Coalition
1866,62,83,6,Coalition
1867,62,83,6,Coalition
1868,62,83,6,Coalition
1869,62,83,6,Coalition
1870,62,83,6,Coalition
1871,62,83,6,Coalition
1872,62,83,6,Coalition
1873,62,83,6,Coalition
1874,62,83,6,Coalition
1875,63,82,6,Coalition
1876,63,82,6,Coalition
1877,63,82,6,Coalition
1878,63,82,6,Coalition
1879,63,82,6,Coalition
1880,63,82,6,Coalition
1881,63,82,6,Coalition
1882,64,81,6,Coalition
1883,65,80,6,Coalition
1884,67,78,6,Coalition
1885,67,78,6,Coalition
1886,67,78,6,Coalition
1887,67,78,6,Coalition
1888,67,78,6,Coalition
1889,67,78,6,Coalition
1890,67,78,6,Coalition
1891,68,77,6,Coalition
1892,68,77,6,Coalition
1893,68,77,6,Coalition
1894,68,77,6,Coalition
1895,68,77,6,Coalition
1896,68,77,6,Coalition
1897,69,76,6,Coalition
1898,69,76,6,Coalition
1899,69,76,6,Coalition
1900,69,76,6,Coalition
1901,70,75,6,Hung
1902,70,75,6,Hung
1903,70,75,6,Hung
1904,70,75,6,Hung
1905,70,75,6,Hung
1906,70,75,6,Hung
1907,70,75,6,Hung
1908,70,75,6,Hung
1909,71,74,6,Hung
1910,71,74,6,Hung
1911,71,74,6,Hung
1912,71,74,6,Hung
1913,72,73,6,Hung
1914,71,74,6,Hung
1915,71,74,6,Hung
1916,72,73,6,Hung
1917,73,72,6,Hung
1918,73,72,6,Hung
1919,73,72,6,Hung
1920,73,72,6,Hung
1921,73,72,6,Hung
1922,73,72,6,Hung
1923,73,72,6,Hung
1924,73,72,6,Hung
1925,73,72,6,Hung
1926,73,72,6,Hung
1927,73,72,6,Hung
1928,73,72,6,Hung
1929,73,72,6,Hung
1930,73,72,6,Hung
1931,73,72,6,Hung
1932,73,72,6,Hung
1933,73,72,6,Hung
1934,73,72,6,Hung
1935,74,71,6,Hung
1936,75,70,6,Hung
1937,75,70,6,Hung
1938,75,70,6,Hung
1939,76,69,6,Labor
1940,76,69,6,Labor
1941,76,69,6,Labor
1942,76,69,6,Labor
1943,76,69,6,Labor
1944,76,69,6,Labor
1945,76,69,6,Labor
1946,76,69,6,Labor
1947,76,69,6,Labor
1948,76,69,6,Labor
1949,76,69,6,Labor
1950,76,69,6,Labor
1951,76,69,6,Labor
1952,76,69,6,Labor
1953,76,69,6,Labor
1954,76,69,6,Labor
1955,76,69,6,Labor
1956,76,69,6,Labor
1957,76,69,6,Labor
1958,76,69,6,Labor
1959,76,69,6,Labor
1960,76,69,6,Labor
1961,76,69,6,Labor
1962,76,69,6,Labor
1963,76,69,6,Labor
1964,76,69,6,Labor
1965,76,69,6,Labor
1966,76,69,6,Labor
1967,76,69,6,Labor
1968,76,69,6,Labor
1969,77,68,6,Labor
1970,79,66,6,Labor
1971,79,66,6,Labor
1972,79,66,6,Labor
1973,79,66,6,Labor
1974,79,66,6,Labor
1975,79,66,6,Labor
1976,79,66,6,Labor
1977,80,65,6,Labor
1978,80,65,6,Labor
1979,80,65,6,Labor
1980,80,65,6,Labor
1981,80,65,6,Labor
1982,80,65,6,Labor
1983,81,64,6,Labor
1984,81,64,6,Labor
1985,81,64,6,Labor
1986,81,64,6,Labor
1987,81,64,6,Labor
1988,81,64,6,Labor
1989,82,63,6,Labor
1990,82,63,6,Labor
1991,82,63,6,Labor
1992,82,63,6,Labor
1993,82,63,6,Labor
1994,82,63,6,Labor
1995,82,63,6,Labor
1996,82,63,6,Labor
1997,82,63,6,Labor
1998,82,63,6,Labor
1999,82,63,6,Labor
